27,1042421,언주초 공영주차장(구),강남구 도곡동 922-0,노외 주차장,시간제 주차장,02-2176-0929,191,유료,N,0,2400,0,2400,0,2400,2020-07-08 18:22,무료,무료,120000,200,5,200,5,
28,1051018,연광초교지하공동주차장(구),은평구 불광동 400-6,노외 주차장,시간제 주차장,,152,유료,N,0,2400,0,2400,0,2400,2019-11-27 14:32,무료,무료,70000,100,5,100,5,0
29,1051043,구파발역 공영주차장(시),은평구 진관동 66-30,노외 주차장,시간제 주차장,02-2290-6088,399,유료,N,0,2400,0,2400,0,2400,2021-10-06 18:00,무료,무료,91000,170,5,170,5,
30,1052723,살곶이 공영주차장(구),성동구 사근동 104-0,노외 주차장,시간제 주차장,,102,무료,N,0,0,0,0,0,0,2020-04-28 15:30,유료,유료,,,,,,
31,1052737,응봉역공영주차장(구),성동구 응봉동 3-11,노외 주차장,시간제 주차장,,64,무료,N,0,0,0,0,0,0,2020-04-28 15:33,유료,유료,,,,,,
32,1052741,마장동축산물(평면)(구),성동구 마장동 525-0,노외 주차장,시간제 주차장,,32,무료,N,0,0,0,0,0,0,2020-04-28 17:09,유료,유료,,,,,,
33,1053712,볏골공원 지하공영주차장(구),강서구 화곡동 98-99,노외 주차장,시간제 주차장,02-2065-1575,231,유료,N,0,0,0,0,0,0,2021-02-06 15:10,유료,유료,60000,1200,60,100,5,
34,1056832,한누리(구),동작구 사당동 1046-1,노외 주차장,시간제 주차장,,45,유료,N,0,2400,0,2400,0,2400,2019-06-10 9:31,무료,무료,100000,150,5,150,5,35000
35,1056834,동작주차공원(구),동작구 동작동 326-0,노외 주차장,시간제 주차장,,147,유료,N,0,2400,0,2400,0,2400,2019-06-10 9:31,무료,무료,70000,100,5,100,5,
36,1059009,신사동 제1공영주차장(구),관악구 신림동 511-1,노외 주차장,시간제 + 거주자 주차장,02-2081-2675,41,유료,N,900,1900,900,1600,0,0,2019-06-10 9:33,무료,무료,0,50,5,50,5,0
37,1079122,길음역환승주차장(구),성북구 하월곡동 104-112,노외 주차장,시간제 주차장,02-6923-0023,147,유료,N,0,2400,0,2400,0,2400,2019-06-10 9:37,무료,무료,120000,150,5,150,5,10000
38,1140909,잠원동방음언덕형공영주차장(구),서초구 잠원동 10-33,노외 주차장,시간제 + 거주자 주차장,02-511-3015,94,유료,N,0,2400,0,2400,0,2400,2019-06-10 9:32,무료,무료,120000,300,10,300,10,0
39,1140910,반포2동 공영주차장(구),서초구 반포동 5-1,노외 주차장,시간제 주차장,02-534-2772,134,유료,N,0,2400,0,2400,0,2400,2019-06-10 9:32,무료,무료,120000,300,10,300,10,0
40,1140911,반포서래공영주차장[서래마을 3호점](구),서초구 반포동 95-13,노외 주차장,시간제 주차장,,7,유료,N,0,2400,0,2400,0,2400,2021-06-17 10:31,무료,무료,120000,150,5,150,5,0
41,1140956,청계산 청룡주차장(구),서초구 신원동 224-3,노외 주차장,시간제 주차장,,41,유료,N,0,0,500,1900,500,1900,2019-06-10 9:35,무료,무료,0,200,10,200,10,3000
42,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
43,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
44,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
45,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
46,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
47,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
48,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
49,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
50,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
51,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
52,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
53,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
54,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
55,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
56,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
57,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
58,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
59,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
60,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
61,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
62,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
63,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
64,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
65,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
66,1189711,동부청과 공영주차장(시),동대문구 용두동 8-1,노상 주차장,시간제 주차장,,1,유료,N,800,2200,800,2200,800,2200,2021-10-08 14:37,무료,무료,,430,5,430,5,
67,1193048,장안보성연립노상주차장(구),동대문구 장안동 427-4,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2019-06-10 9:59,무료,유료,120000,500,10,500,10,36000
68,1193048,장안보성연립노상주차장(구),동대문구 장안동 427-4,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2019-06-10 9:59,무료,유료,120000,500,10,500,10,36000
69,1193048,장안보성연립노상주차장(구),동대문구 장안동 427-4,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2019-06-10 9:59,무료,유료,120000,500,10,500,10,36000
70,1193048,장안보성연립노상주차장(구),동대문구 장안동 427-4,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2019-06-10 9:59,무료,유료,120000,500,10,500,10,36000
71,1193048,장안보성연립노상주차장(구),동대문구 장안동 427-4,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2019-06-10 9:59,무료,유료,120000,500,10,500,10,36000
72,1193048,장안보성연립노상주차장(구),동대문구 장안동 427-4,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2019-06-10 9:59,무료,유료,120000,500,10,500,10,36000
73,1193048,장안보성연립노상주차장(구),동대문구 장안동 427-4,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2019-06-10 9:59,무료,유료,120000,500,10,500,10,36000
74,1193048,장안보성연립노상주차장(구),동대문구 장안동 427-4,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2019-06-10 9:59,무료,유료,120000,500,10,500,10,36000
75,1193048,장안보성연립노상주차장(구),동대문구 장안동 427-4,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2019-06-10 9:59,무료,유료,120000,500,10,500,10,36000
76,1193048,장안보성연립노상주차장(구),동대문구 장안동 427-4,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2019-06-10 9:59,무료,유료,120000,500,10,500,10,36000
77,1193048,장안보성연립노상주차장(구),동대문구 장안동 427-4,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2019-06-10 9:59,무료,유료,120000,500,10,500,10,36000
78,1193048,장안보성연립노상주차장(구),동대문구 장안동 427-4,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2019-06-10 9:59,무료,유료,120000,500,10,500,10,36000
79,1235254,남산파출소 공영주차장(시),중구 회현동1가 1-16,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2021-10-08 9:37,무료,유료,,330,5,330,5,
80,1235254,남산파출소 공영주차장(시),중구 회현동1가 1-16,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2021-10-08 9:37,무료,유료,,330,5,330,5,
81,1235254,남산파출소 공영주차장(시),중구 회현동1가 1-16,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2021-10-08 9:37,무료,유료,,330,5,330,5,
82,1235254,남산파출소 공영주차장(시),중구 회현동1가 1-16,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2021-10-08 9:37,무료,유료,,330,5,330,5,
83,1235254,남산파출소 공영주차장(시),중구 회현동1가 1-16,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2021-10-08 9:37,무료,유료,,330,5,330,5,
84,1235254,남산파출소 공영주차장(시),중구 회현동1가 1-16,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2021-10-08 9:37,무료,유료,,330,5,330,5,
85,1235254,남산파출소 공영주차장(시),중구 회현동1가 1-16,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2021-10-08 9:37,무료,유료,,330,5,330,5,
86,1235254,남산파출소 공영주차장(시),중구 회현동1가 1-16,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2021-10-08 9:37,무료,유료,,330,5,330,5,
87,1235254,남산파출소 공영주차장(시),중구 회현동1가 1-16,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2021-10-08 9:37,무료,유료,,330,5,330,5,
88,1235254,남산파출소 공영주차장(시),중구 회현동1가 1-16,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2021-10-08 9:37,무료,유료,,330,5,330,5,
89,1235254,남산파출소 공영주차장(시),중구 회현동1가 1-16,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2021-10-08 9:37,무료,유료,,330,5,330,5,
90,1235254,남산파출소 공영주차장(시),중구 회현동1가 1-16,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2021-10-08 9:37,무료,유료,,330,5,330,5,
91,1235254,남산파출소 공영주차장(시),중구 회현동1가 1-16,노상 주차장,시간제 주차장,,1,유료,N,900,1900,900,1500,0,0,2021-10-08 9:37,무료,유료,,330,5,330,5,
92,1236552,소파로케이블카앞 관광버스전용 주차장(시),중구 회현동1가 1-15,노상 주차장,버스전용 주차장,02-2290-6449,1,무료,N,0,0,0,0,0,0,2021-09-29 10:56,유료,유료,0,0,0,0,0,0
93,1236552,소파로케이블카앞 관광버스전용 주차장(시),중구 회현동1가 1-15,노상 주차장,버스전용 주차장,02-2290-6449,1,무료,N,0,0,0,0,0,0,2021-09-29 10:56,유료,유료,0,0,0,0,0,0
94,1236552,소파로케이블카앞 관광버스전용 주차장(시),중구 회현동1가 1-15,노상 주차장,버스전용 주차장,02-2290-6449,1,무료,N,0,0,0,0,0,0,2021-09-29 10:56,유료,유료,0,0,0,0,0,0
95,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
96,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
97,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
98,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
99,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
100,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
101,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
102,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
103,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
104,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
105,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
106,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
107,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
108,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
109,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
110,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
111,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
112,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
113,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
114,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
115,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
116,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
117,1238860,당고개위 공영주차장(시),노원구 상계동 111-568,노상 주차장,시간제 주차장,02-1688-1054,1,유료,N,900,2200,900,2200,900,2200,2021-11-11 10:34,무료,무료,0,260,5,260,5,0
118,1247636,신설동 공영주차장(시),동대문구 신설동 114-29,노외 주차장,시간제 주차장,02-2232-6096,79,유료,N,900,1900,900,1900,900,1900,2021-10-06 16:41,무료,무료,,260,5,260,5,
119,1247641,천호2동노외주차장(구),강동구 천호동 457-7,노외 주차장,시간제 주차장,02-478-6147,13,유료,N,900,2000,900,2000,900,2000,2019-06-10 9:37,무료,무료,0,250,5,250,5,0
120,1247659,구의3동 공영주차장(구),광진구 구의동 219-15,노외 주차장,시간제 주차장,02-2049-4596,159,유료,N,0,2400,0,2400,0,2400,2021-09-13 17:12,무료,무료,0,150,5,0,0,
121,1247661,광진광장 공영주차장(구),광진구 군자동 374-9,노외 주차장,시간제 주차장,02-2049-4596,36,유료,N,0,2400,0,2400,0,2400,2021-09-13 17:26,무료,무료,0,250,5,0,0,100000
122,1247675,암사1동(구),강동구 암사동 59-2,노외 주차장,시간제 주차장,02-428-2431,114,유료,N,0,2400,0,2400,0,2400,2019-06-10 9:38,무료,무료,80000,150,5,150,5,
123,1247676,공덕1-2 공영주차장(구),마포구 공덕동 7-133,노외 주차장,시간제 + 거주자 주차장,02-300-5041,56,유료,N,900,1800,0,0,0,0,2019-06-10 9:38,무료,무료,,1000,60,500,30,0
124,1247677,양화진 공영주차장(구),마포구 합정동 139-21,노외 주차장,시간제 주차장,02-300-5052,133,유료,N,0,2400,0,2400,0,2400,2019-06-10 9:38,무료,무료,50000,100,5,100,5,0
125,1247678,망원1-2 공영주차장(구),마포구 망원동 403-2,노외 주차장,시간제 주차장,02-300-5052,150,유료,N,0,2400,0,2400,0,2400,2019-06-10 9:37,무료,무료,50000,150,5,150,5,0
126,1247680,휘경유수지 공영주차장(구),동대문구 휘경동 348-0,노외 주차장,시간제 주차장,,55,유료,N,0,2400,0,2400,0,2400,2019-06-10 9:37,무료,무료,170000,500,10,500,10,0
127,1247683,덕원주차장(구),동대문구 장안동 458-8,노외 주차장,시간제 주차장,02-6240-0150,77,유료,N,0,2400,0,2400,0,2400,2019-06-10 9:37,무료,무료,110000,1000,30,300,10,15000
128,1247684,청계주차장(구),동대문구 용두동 129-4,노외 주차장,시간제 주차장,02-923-4147,122,유료,N,0,2400,0,2400,0,0,2019-06-10 9:37,무료,유료,250000,1500,30,500,10,15000
129,1254863,영등포동제3공영(구),영등포구 영등포동4가 442-0,노외 주차장,시간제 주차장,02-2677-1401,172,유료,N,0,2400,0,2400,0,2400,2020-08-11 16:52,무료,무료,120000,250,5,250,5,0
130,1254864,신길1동공영(구),영등포구 신길동 120-82,노외 주차장,시간제 주차장,02-2650-1454,18,무료,N,0,0,0,0,0,0,2019-06-10 9:38,유료,유료,65000,0,0,0,0,0
131,1268780,청파동1마을공원공영주차장(구),용산구 청파동3가 118-102,노외 주차장,시간제 주차장,070-8956-2371,105,유료,N,0,2400,0,2400,0,2400,2019-06-10 9:38,무료,무료,98000,150,5,150,5,0
132,1268812,청파동청사(구),용산구 청파동2가 91-1,노외 주차장,시간제 주차장,02-749-5314,32,유료,N,0,2400,0,2400,0,2400,2019-06-10 9:35,무료,무료,98000,150,5,150,5,0
133,1268813,용산전자상가4(구),용산구 원효로3가 51-5,노외 주차장,시간제 주차장,02-707-3163,114,유료,N,800,2200,800,2200,800,2200,2019-06-10 9:35,무료,무료,130000,250,5,250,5,
134,1268816,후암동주차장(구),용산구 후암동 65-4,노외 주차장,시간제 주차장,02-749-5314,39,유료,N,0,2400,0,2400,0,2400,2019-06-10 9:35,무료,무료,140000,150,5,150,5,0
135,1277144,영등포구청역 공영주차장(시),영등포구 당산동3가 370-3,노외 주차장,시간제 주차장,02-2290-6089,137,유료,N,500,100,500,100,500,100,2021-10-07 13:01,무료,무료,112000,260,5,260,5,0
136,1277145,잠실역 공영주차장(시),송파구 신천동 27-0,노외 주차장,시간제 주차장,02-2290-6402,357,유료,N,500,100,500,100,500,100,2021-10-07 13:07,무료,무료,180000,400,5,400,5,0
